date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:07:51	46268/46268	---MCZ	200	added ('OK')	text/html	etag:W/%22ecce49008e22f684c2c7bc06e855f218%22	https://doc.rust-lang.org/rust-by-example/cargo/test.html	./rust-by-example/doc.rust-lang.org/rust-by-example/cargo/test.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:51	43616/43616	---MCZ	200	added ('OK')	text/html	etag:W/%227bd2427ea964aea908ce4febbecaaca0%22	https://doc.rust-lang.org/rust-by-example/cargo/build_scripts.html	./rust-by-example/doc.rust-lang.org/rust-by-example/cargo/build_scripts.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:53	43940/43940	---MCZ	200	added ('OK')	text/html	etag:W/%22ce7c60dbf6afda30f5c87355f93652d2%22	https://doc.rust-lang.org/rust-by-example/attribute.html	./rust-by-example/doc.rust-lang.org/rust-by-example/attribute.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:53	42761/42761	---MCZ	200	added ('OK')	text/html	etag:W/%22f8239ca2d5b08332057fab8df15968f6%22	https://doc.rust-lang.org/rust-by-example/attribute/unused.html	./rust-by-example/doc.rust-lang.org/rust-by-example/attribute/unused.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:54	43297/43297	---MCZ	200	added ('OK')	text/html	etag:W/%22256088b4075f9f3d51bdac754d170275%22	https://doc.rust-lang.org/rust-by-example/attribute/crate.html	./rust-by-example/doc.rust-lang.org/rust-by-example/attribute/crate.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:56	43732/43732	---MCZ	200	added ('OK')	text/html	etag:W/%2210be106c03f30c906d07738ea3af23b9%22	https://doc.rust-lang.org/rust-by-example/attribute/cfg.html	./rust-by-example/doc.rust-lang.org/rust-by-example/attribute/cfg.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:57	43363/43363	---MCZ	200	added ('OK')	text/html	etag:W/%222c9c0e76bc692d728361f7819933a6c5%22	https://doc.rust-lang.org/rust-by-example/attribute/cfg/custom.html	./rust-by-example/doc.rust-lang.org/rust-by-example/attribute/cfg/custom.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:58	44049/44049	---MCZ	200	added ('OK')	text/html	etag:W/%22d727d0dc0b8b0de3601a25f1a3c33a22%22	https://doc.rust-lang.org/rust-by-example/generics.html	./rust-by-example/doc.rust-lang.org/rust-by-example/generics.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:59	44434/44434	---MCZ	200	added ('OK')	text/html	etag:W/%22d70b6e789c7f3921d8efb4a4254146f8%22	https://doc.rust-lang.org/rust-by-example/generics/gen_fn.html	./rust-by-example/doc.rust-lang.org/rust-by-example/generics/gen_fn.html	(from https://doc.rust-lang.org/rust-by-example/)
01:07:59	43480/43480	---MCZ	200	added ('OK')	text/html	etag:W/%228803271af0df96e0f709a115f37298f1%22	https://doc.rust-lang.org/rust-by-example/generics/impl.html	./rust-by-example/doc.rust-lang.org/rust-by-example/generics/impl.html	(from https://doc.rust-lang.org/rust-by-example/)
01:08:00	43277/43277	---MCZ	200	added ('OK')	text/html	etag:W/%2266b6e2be3aec2df6b907f77e945b3994%22	https://doc.rust-lang.org/rust-by-example/generics/gen_trait.html	./rust-by-example/doc.rust-lang.org/rust-by-example/generics/gen_trait.html	(from https://doc.rust-lang.org/rust-by-example/)
01:08:02	44672/44672	---MCZ	200	added ('OK')	text/html	etag:W/%2252a3fa5554fcfb49fd6645ea8794c0f5%22	https://doc.rust-lang.org/rust-by-example/generics/bounds.html	./rust-by-example/doc.rust-lang.org/rust-by-example/generics/bounds.html	(from https://doc.rust-lang.org/rust-by-example/)
01:08:02	44227/44227	---MCZ	200	added ('OK')	text/html	etag:W/%224809e47f93e81e18dc7b34a64fc6d26d%22	https://doc.rust-lang.org/rust-by-example/generics/bounds/testcase_empty.html	./rust-by-example/doc.rust-lang.org/rust-by-example/generics/bounds/testcase_empty.html	(from https://doc.rust-lang.org/rust-by-example/)
